"Date","Ptot","Evap","Discharge","Temp"
1990-05-01,7.56039502305845,85.2712715175248,18.3724474576271,12.3784182258065
1990-06-01,52.8958464392704,94.2614239037743,13.4051796610169,13.2104175
1990-07-01,30.5301162572442,112.33556877735,9.79776,16.8731009677419
1990-08-01,44.1147258859483,99.5258193797215,6.43606779661017,17.7695301612903
1990-09-01,43.2651581197131,56.5326998587627,5.54629423728814,12.946906
1990-10-01,75.6589166856983,34.6793398804183,4.91132745762712,11.5760908064516
1990-11-01,35.5024151086421,13.6551907092064,3.73628745762712,6.37529183333333
1990-12-01,78.4723509167899,7.57066501782082,3.6106413559322,3.61256064516129
1991-01-01,102.736632502242,8.28620430014966,5.93846237288136,3.02990241935484
1991-02-01,33.7294544596149,9.91245814937461,6.38012745762712,0.8179425
1991-03-01,66.1927319201402,34.5628956494855,11.7164257627119,7.46343274193548
1991-04-01,72.466528677426,46.8879630624055,17.4820881355932,7.23889366666667
1991-05-01,9.84432899488936,77.0657531469734,16.8494644067797,10.5844416129032
1991-06-01,116.766169144249,86.6694059163755,13.9675118644068,11.7391555
1991-07-01,94.2512947236879,111.298333310402,11.3901559322034,16.6282630645161
1991-08-01,14.6031622492709,95.2258498840439,8.20097084745763,16.8399037096774
1991-09-01,51.6361303934102,61.9211519896475,6.36226169491525,14.5624758333333
1991-10-01,58.9756656245938,30.6920588532156,5.7015213559322,9.59703435483871
1991-11-01,75.1461958672159,13.3898127445833,5.46780203389831,6.22215916666667
1991-12-01,21.4350839785192,7.87708435057046,4.94442305084746,3.95403129032258
1992-01-01,35.0149525970612,8.10862492775489,5.52754983050847,2.99843338709677
1992-02-01,30.7068646332445,15.566810775785,6.01871186440678,4.53094620689655
1992-03-01,58.1340058042474,33.5610785705662,7.51738576271186,6.96750129032258
1992-04-01,72.9165183075454,51.2346200046886,9.93453559322034,8.0840945
1992-05-01,25.4262511171568,89.9525183270369,11.4253016949153,13.0941783870968
1992-06-01,59.0396209662812,104.91966818755,9.9023186440678,15.2556281666667
1992-07-01,92.5082937001689,108.145648679208,9.16982237288136,16.1002722580645
1992-08-01,153.097348669246,87.9255164357125,7.49424813559322,15.2230493548387
1992-09-01,89.6917540359001,55.9320051415669,7.24764203389831,13.1976123333333
1992-10-01,51.7441509173851,25.8402299769833,9.80068881355932,7.35114290322581
1992-11-01,146.914288461456,14.4592472811537,20.8004338983051,7.26052116666667
1992-12-01,75.8857435000792,7.4080199128225,69.4480271186441,3.38782129032258
1993-01-01,100.743230134955,11.4621022324625,63.853993220339,5.68934709677419
1993-02-01,4.67675254425381,13.9193586483451,45.6865627118644,4.00955482142857
1993-03-01,36.772091321907,31.065354319545,33.2859661016949,6.06105564516129
1993-04-01,74.9772244986297,53.8448841074794,24.8656271186441,8.8451465
1993-05-01,82.5889821248232,79.7701725740594,21.8928813559322,11.1706358064516
1993-06-01,63.0452552888609,102.386251405751,18.1996474576271,14.7890821666667
1993-07-01,72.0863793465697,103.525729143921,14.6235661016949,15.1199856451613
1993-08-01,34.4227525925111,85.0023601391756,12.1106440677966,14.4442183870968
1993-09-01,96.7352904306149,53.1588846678973,10.2830644067797,11.845321
1993-10-01,109.408099464713,27.1511301435638,13.8708610169492,7.85616048387097
1993-11-01,48.5192788932676,11.6503826725167,16.0235389830508,4.4397705
1993-12-01,131.572688290627,9.04901429656369,28.5266440677966,5.2311114516129
1994-01-01,117.852121133309,10.6916137643418,71.0178711864407,4.99578596774194
1994-02-01,73.5053240685918,12.795172668527,59.6628610169492,3.21796214285714
1994-03-01,69.5706027416099,34.3642151249484,51.0726508474576,7.33334403225806
1994-04-01,49.0837745401268,48.9153151640825,40.5464949152542,7.5128655
1994-05-01,65.5917860499233,75.8905654914469,33.6579254237288,10.4466643548387
1994-06-01,24.4501657451925,98.6430097088514,21.6937220338983,14.0534911666667
